"Bp" "Int" "Split" "Bp_per_contig" "Per_Site_Mut_Rate" "Per_Site_Recomb_Rate" "Pop_Dynamics_Type" "Error"
"965" 2e+07 40 4 5e+06 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"966" 2e+07 40 512 39063 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"967" 2e+07 40 64 312500 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"968" 2e+07 40 8 2500000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"969" 5e+06 10 1024 4883 0.013026 0.013026 "psmcSim2" 3.76597298480434
"970" 5e+06 10 128 39063 0.013026 0.013026 "psmcSim2" 3.76597298480434
"971" 5e+06 10 16 312500 0.013026 0.013026 "psmcSim2" 3.76597298480434
"972" 5e+06 10 1 5e+06 0.013026 0.013026 "psmcSim2" 3.76597298480434
"973" 5e+06 10 256 19532 0.013026 0.013026 "psmcSim2" 3.76597298480434
"974" 5e+06 10 2 2500000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"975" 5e+06 10 32 156250 0.013026 0.013026 "psmcSim2" 3.76597298480434
"976" 5e+06 10 4 1250000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"977" 5e+06 10 512 9766 0.013026 0.013026 "psmcSim2" 3.76597298480434
"978" 5e+06 10 64 78125 0.013026 0.013026 "psmcSim2" 3.76597298480434
"979" 5e+06 10 8 625000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"980" 5e+06 20 1024 4883 0.013026 0.013026 "psmcSim2" 3.76597298480434
"981" 5e+06 20 128 39063 0.013026 0.013026 "psmcSim2" 3.76597298480434
"982" 5e+06 20 16 312500 0.013026 0.013026 "psmcSim2" 3.76597298480434
"983" 5e+06 20 1 5e+06 0.013026 0.013026 "psmcSim2" 3.76597298480434
"984" 5e+06 20 256 19532 0.013026 0.013026 "psmcSim2" 3.76597298480434
"985" 5e+06 20 2 2500000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"986" 5e+06 20 32 156250 0.013026 0.013026 "psmcSim2" 3.76597298480434
"987" 5e+06 20 4 1250000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"988" 5e+06 20 512 9766 0.013026 0.013026 "psmcSim2" 3.76597298480434
"989" 5e+06 20 64 78125 0.013026 0.013026 "psmcSim2" 3.76597298480434
"990" 5e+06 20 8 625000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"991" 5e+06 30 1024 4883 0.013026 0.013026 "psmcSim2" 3.76597298480434
"992" 5e+06 30 128 39063 0.013026 0.013026 "psmcSim2" 3.76597298480434
"993" 5e+06 30 16 312500 0.013026 0.013026 "psmcSim2" 3.76597298480434
"994" 5e+06 30 1 5e+06 0.013026 0.013026 "psmcSim2" 3.76597298480434
"995" 5e+06 30 256 19532 0.013026 0.013026 "psmcSim2" 3.76597298480434
"996" 5e+06 30 2 2500000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"997" 5e+06 30 32 156250 0.013026 0.013026 "psmcSim2" 3.76597298480434
"998" 5e+06 30 4 1250000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"999" 5e+06 30 512 9766 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1000" 5e+06 30 64 78125 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1001" 5e+06 30 8 625000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1002" 5e+06 40 1024 4883 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1003" 5e+06 40 128 39063 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1004" 5e+06 40 16 312500 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1005" 5e+06 40 1 5e+06 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1006" 5e+06 40 256 19532 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1007" 5e+06 40 2 2500000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1008" 5e+06 40 32 156250 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1009" 5e+06 40 4 1250000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1010" 5e+06 40 512 9766 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1011" 5e+06 40 64 78125 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1012" 5e+06 40 8 625000 0.013026 0.013026 "psmcSim2" 3.76597298480434
"1013" 5e+05 10 1024 489 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1014" 5e+05 10 128 3907 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1015" 5e+05 10 16 31250 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1016" 5e+05 10 1 5e+05 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1017" 5e+05 10 256 1954 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1018" 5e+05 10 2 250000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1019" 5e+05 10 32 15625 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1020" 5e+05 10 4 125000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1021" 5e+05 10 512 977 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1022" 5e+05 10 64 7813 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1023" 5e+05 10 8 62500 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1024" 5e+05 20 1024 489 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1025" 5e+05 20 128 3907 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1026" 5e+05 20 16 31250 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1027" 5e+05 20 1 5e+05 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1028" 5e+05 20 256 1954 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1029" 5e+05 20 2 250000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1030" 5e+05 20 32 15625 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1031" 5e+05 20 4 125000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1032" 5e+05 20 512 977 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1033" 5e+05 20 64 7813 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1034" 5e+05 20 8 62500 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1035" 5e+05 30 1024 489 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1036" 5e+05 30 128 3907 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1037" 5e+05 30 16 31250 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1038" 5e+05 30 1 5e+05 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1039" 5e+05 30 256 1954 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1040" 5e+05 30 2 250000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1041" 5e+05 30 32 15625 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1042" 5e+05 30 4 125000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1043" 5e+05 30 512 977 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1044" 5e+05 30 64 7813 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1045" 5e+05 30 8 62500 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1046" 5e+05 40 1024 489 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1047" 5e+05 40 128 3907 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1048" 5e+05 40 16 31250 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1049" 5e+05 40 1 5e+05 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1050" 5e+05 40 256 1954 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1051" 5e+05 40 2 250000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1052" 5e+05 40 32 15625 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1053" 5e+05 40 4 125000 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1054" 5e+05 40 512 977 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1055" 5e+05 40 64 7813 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1056" 5e+05 40 8 62500 0.13026 0.13026 "psmcSim2" 3.76597298480434
"1057" 1e+07 10 1024 9766 0.006513 0.006513 "trench" 2.96394064779033
"1058" 1e+07 10 128 78125 0.006513 0.006513 "trench" 2.91845289504112
"1059" 1e+07 10 16 625000 0.006513 0.006513 "trench" 2.91299131012804
"1060" 1e+07 10 1 1e+07 0.006513 0.006513 "trench" 2.91173996729308
"1061" 1e+07 10 256 39063 0.006513 0.006513 "trench" 2.91701836135529
"1062" 1e+07 10 2 5e+06 0.006513 0.006513 "trench" 2.91485436164176
"1063" 1e+07 10 32 312500 0.006513 0.006513 "trench" 2.91184625029625
"1064" 1e+07 10 4 2500000 0.006513 0.006513 "trench" 2.9186400824544
"1065" 1e+07 10 512 19532 0.006513 0.006513 "trench" 2.96635853549811
"1066" 1e+07 10 64 156250 0.006513 0.006513 "trench" 2.9096125658661
"1067" 1e+07 10 8 1250000 0.006513 0.006513 "trench" 2.91250665517007
"1068" 1e+07 20 1024 9766 0.006513 0.006513 "trench" 2.9553271216153
"1069" 1e+07 20 128 78125 0.006513 0.006513 "trench" 3.03617015951079
"1070" 1e+07 20 16 625000 0.006513 0.006513 "trench" 3.04822369194756
"1071" 1e+07 20 1 1e+07 0.006513 0.006513 "trench" 3.04919343618597
"1072" 1e+07 20 256 39063 0.006513 0.006513 "trench" 3.02944373790771
"1073" 1e+07 20 2 5e+06 0.006513 0.006513 "trench" 3.04478086682539
"1074" 1e+07 20 32 312500 0.006513 0.006513 "trench" 3.03984268423758
"1075" 1e+07 20 4 2500000 0.006513 0.006513 "trench" 3.04485228155184
"1076" 1e+07 20 512 19532 0.006513 0.006513 "trench" 2.95765730944795
"1077" 1e+07 20 64 156250 0.006513 0.006513 "trench" 3.04992951016254
"1078" 1e+07 20 8 1250000 0.006513 0.006513 "trench" 3.03507658794378
"1079" 1e+07 30 1024 9766 0.006513 0.006513 "trench" 2.81492224299258
"1080" 1e+07 30 128 78125 0.006513 0.006513 "trench" 2.92549162504742
"1081" 1e+07 30 16 625000 0.006513 0.006513 "trench" 2.93158425017284
"1082" 1e+07 30 1 1e+07 0.006513 0.006513 "trench" 2.9236552604929
"1083" 1e+07 30 256 39063 0.006513 0.006513 "trench" 2.93170997195417
"1084" 1e+07 30 2 5e+06 0.006513 0.006513 "trench" 2.92482824479934
"1085" 1e+07 30 32 312500 0.006513 0.006513 "trench" 2.92958042870165
"1086" 1e+07 30 4 2500000 0.006513 0.006513 "trench" 2.91416693941631
"1087" 1e+07 30 512 19532 0.006513 0.006513 "trench" 2.93521180053019
"1088" 1e+07 30 64 156250 0.006513 0.006513 "trench" 2.92622231766716
"1089" 1e+07 30 8 1250000 0.006513 0.006513 "trench" 2.9216130446126
"1090" 1e+07 40 1024 9766 0.006513 0.006513 "trench" 2.87634896415712
"1091" 1e+07 40 128 78125 0.006513 0.006513 "trench" 2.9533081498437
"1092" 1e+07 40 16 625000 0.006513 0.006513 "trench" 2.97204110632047
"1093" 1e+07 40 1 1e+07 0.006513 0.006513 "trench" 2.96703804028207
"1094" 1e+07 40 256 39063 0.006513 0.006513 "trench" 2.97828660497553
"1095" 1e+07 40 2 5e+06 0.006513 0.006513 "trench" 2.96823769112084
"1096" 1e+07 40 32 312500 0.006513 0.006513 "trench" 2.97071356390725
"1097" 1e+07 40 4 2500000 0.006513 0.006513 "trench" 2.9730984160589
"1098" 1e+07 40 512 19532 0.006513 0.006513 "trench" 2.87119472301375
"1099" 1e+07 40 64 156250 0.006513 0.006513 "trench" 2.96157293895929
"1100" 1e+07 40 8 1250000 0.006513 0.006513 "trench" 2.9438366781001
"1101" 1e+06 10 1024 977 0.06513 0.06513 "trench" 2.18642766666568
"1102" 1e+06 10 128 7813 0.06513 0.06513 "trench" 2.18642766666568
"1103" 1e+06 10 16 62500 0.06513 0.06513 "trench" 2.18642766666568
"1104" 1e+06 10 1 1e+06 0.06513 0.06513 "trench" 2.18642766666568
"1105" 1e+06 10 256 3907 0.06513 0.06513 "trench" 2.18642766666568
"1106" 1e+06 10 2 5e+05 0.06513 0.06513 "trench" 2.18642766666568
"1107" 1e+06 10 32 31250 0.06513 0.06513 "trench" 2.18642766666568
"1108" 1e+06 10 4 250000 0.06513 0.06513 "trench" 2.18642766666568
"1109" 1e+06 10 512 1954 0.06513 0.06513 "trench" 2.18642766666568
"1110" 1e+06 10 64 15625 0.06513 0.06513 "trench" 2.18642766666568
"1111" 1e+06 10 8 125000 0.06513 0.06513 "trench" 2.18642766666568
"1112" 1e+06 20 1024 977 0.06513 0.06513 "trench" 2.18642766666568
"1113" 1e+06 20 128 7813 0.06513 0.06513 "trench" 2.18642766666568
"1114" 1e+06 20 16 62500 0.06513 0.06513 "trench" 2.18642766666568
"1115" 1e+06 20 1 1e+06 0.06513 0.06513 "trench" 2.18642766666568
"1116" 1e+06 20 256 3907 0.06513 0.06513 "trench" 2.18642766666568
"1117" 1e+06 20 2 5e+05 0.06513 0.06513 "trench" 2.18642766666568
"1118" 1e+06 20 32 31250 0.06513 0.06513 "trench" 2.18642766666568
"1119" 1e+06 20 4 250000 0.06513 0.06513 "trench" 2.18642766666568
"1120" 1e+06 20 512 1954 0.06513 0.06513 "trench" 2.18642766666568
"1121" 1e+06 20 64 15625 0.06513 0.06513 "trench" 2.18642766666568
"1122" 1e+06 20 8 125000 0.06513 0.06513 "trench" 2.18642766666568
"1123" 1e+06 30 1024 977 0.06513 0.06513 "trench" 2.18642766666568
"1124" 1e+06 30 128 7813 0.06513 0.06513 "trench" 2.18642766666568
"1125" 1e+06 30 16 62500 0.06513 0.06513 "trench" 2.18642766666568
"1126" 1e+06 30 1 1e+06 0.06513 0.06513 "trench" 2.18642766666568
"1127" 1e+06 30 256 3907 0.06513 0.06513 "trench" 2.18642766666568
"1128" 1e+06 30 2 5e+05 0.06513 0.06513 "trench" 2.18642766666568
"1129" 1e+06 30 32 31250 0.06513 0.06513 "trench" 2.18642766666568
"1130" 1e+06 30 4 250000 0.06513 0.06513 "trench" 2.18642766666568
"1131" 1e+06 30 512 1954 0.06513 0.06513 "trench" 2.18642766666568
"1132" 1e+06 30 64 15625 0.06513 0.06513 "trench" 2.18642766666568
"1133" 1e+06 30 8 125000 0.06513 0.06513 "trench" 2.18642766666568
"1134" 1e+06 40 1024 977 0.06513 0.06513 "trench" 2.18642766666568
"1135" 1e+06 40 128 7813 0.06513 0.06513 "trench" 2.18642766666568
"1136" 1e+06 40 16 62500 0.06513 0.06513 "trench" 2.18642766666568
"1137" 1e+06 40 1 1e+06 0.06513 0.06513 "trench" 2.18642766666568
"1138" 1e+06 40 256 3907 0.06513 0.06513 "trench" 2.18642766666568
"1139" 1e+06 40 2 5e+05 0.06513 0.06513 "trench" 2.18642766666568
"1140" 1e+06 40 32 31250 0.06513 0.06513 "trench" 2.18642766666568
"1141" 1e+06 40 4 250000 0.06513 0.06513 "trench" 2.18642766666568
"1142" 1e+06 40 512 1954 0.06513 0.06513 "trench" 2.18642766666568
"1143" 1e+06 40 64 15625 0.06513 0.06513 "trench" 2.18642766666568
"1144" 1e+06 40 8 125000 0.06513 0.06513 "trench" 2.18642766666568
"1145" 1e+05 10 1024 98 0.6513 0.6513 "trench" 2.18642766666568
"1146" 1e+05 10 128 782 0.6513 0.6513 "trench" 2.18642766666568
"1147" 1e+05 10 16 6250 0.6513 0.6513 "trench" 2.18642766666568
"1148" 1e+05 10 1 1e+05 0.6513 0.6513 "trench" 2.18642766666568
"1149" 1e+05 10 256 391 0.6513 0.6513 "trench" 2.18642766666568
"1150" 1e+05 10 2 50000 0.6513 0.6513 "trench" 2.18642766666568
"1151" 1e+05 10 32 3125 0.6513 0.6513 "trench" 2.18642766666568
"1152" 1e+05 10 4 25000 0.6513 0.6513 "trench" 2.18642766666568
"1153" 1e+05 10 512 196 0.6513 0.6513 "trench" 2.18642766666568
"1154" 1e+05 10 64 1563 0.6513 0.6513 "trench" 2.18642766666568
"1155" 1e+05 10 8 12500 0.6513 0.6513 "trench" 2.18642766666568
"1156" 1e+05 20 1024 98 0.6513 0.6513 "trench" 2.18642766666568
"1157" 1e+05 20 128 782 0.6513 0.6513 "trench" 2.18642766666568
"1158" 1e+05 20 16 6250 0.6513 0.6513 "trench" 2.18642766666568
"1159" 1e+05 20 1 1e+05 0.6513 0.6513 "trench" 2.18642766666568
"1160" 1e+05 20 256 391 0.6513 0.6513 "trench" 2.18642766666568
"1161" 1e+05 20 2 50000 0.6513 0.6513 "trench" 2.18642766666568
"1162" 1e+05 20 32 3125 0.6513 0.6513 "trench" 2.18642766666568
"1163" 1e+05 20 4 25000 0.6513 0.6513 "trench" 2.18642766666568
"1164" 1e+05 20 512 196 0.6513 0.6513 "trench" 2.18642766666568
"1165" 1e+05 20 64 1563 0.6513 0.6513 "trench" 2.18642766666568
"1166" 1e+05 20 8 12500 0.6513 0.6513 "trench" 2.18642766666568
"1167" 1e+05 30 1024 98 0.6513 0.6513 "trench" 2.18642766666568
"1168" 1e+05 30 128 782 0.6513 0.6513 "trench" 2.18642766666568
"1169" 1e+05 30 16 6250 0.6513 0.6513 "trench" 2.18642766666568
"1170" 1e+05 30 1 1e+05 0.6513 0.6513 "trench" 2.18642766666568
"1171" 1e+05 30 256 391 0.6513 0.6513 "trench" 2.18642766666568
"1172" 1e+05 30 2 50000 0.6513 0.6513 "trench" 2.18642766666568
"1173" 1e+05 30 32 3125 0.6513 0.6513 "trench" 2.18642766666568
"1174" 1e+05 30 4 25000 0.6513 0.6513 "trench" 2.18642766666568
"1175" 1e+05 30 512 196 0.6513 0.6513 "trench" 2.18642766666568
"1176" 1e+05 30 64 1563 0.6513 0.6513 "trench" 2.18642766666568
"1177" 1e+05 30 8 12500 0.6513 0.6513 "trench" 2.18642766666568
"1178" 1e+05 40 1024 98 0.6513 0.6513 "trench" 2.18642766666568
"1179" 1e+05 40 128 782 0.6513 0.6513 "trench" 2.18642766666568
"1180" 1e+05 40 16 6250 0.6513 0.6513 "trench" 2.18642766666568
"1181" 1e+05 40 1 1e+05 0.6513 0.6513 "trench" 2.18642766666568
"1182" 1e+05 40 256 391 0.6513 0.6513 "trench" 2.18642766666568
"1183" 1e+05 40 2 50000 0.6513 0.6513 "trench" 2.18642766666568
"1184" 1e+05 40 32 3125 0.6513 0.6513 "trench" 2.18642766666568
"1185" 1e+05 40 4 25000 0.6513 0.6513 "trench" 2.18642766666568
"1186" 1e+05 40 512 196 0.6513 0.6513 "trench" 2.18642766666568
"1187" 1e+05 40 64 1563 0.6513 0.6513 "trench" 2.18642766666568
"1188" 1e+05 40 8 12500 0.6513 0.6513 "trench" 2.18642766666568
"1189" 2e+07 10 1024 19532 0.0032565 0.0032565 "trench" 2.79797464477814
"1190" 2e+07 10 128 156250 0.0032565 0.0032565 "trench" 2.80345395920861
"1191" 2e+07 10 16 1250000 0.0032565 0.0032565 "trench" 2.7545149952574
"1192" 2e+07 10 1 2e+07 0.0032565 0.0032565 "trench" 2.8006974402854
"1193" 2e+07 10 256 78125 0.0032565 0.0032565 "trench" 2.79471244311786
"1194" 2e+07 10 2 1e+07 0.0032565 0.0032565 "trench" 2.80355586017857
"1195" 2e+07 10 32 625000 0.0032565 0.0032565 "trench" 2.77191577645436
"1196" 2e+07 10 4 5e+06 0.0032565 0.0032565 "trench" 2.79620551655388
"1197" 2e+07 10 512 39063 0.0032565 0.0032565 "trench" 2.73481456201423
"1198" 2e+07 10 64 312500 0.0032565 0.0032565 "trench" 2.78648255228634
"1199" 2e+07 10 8 2500000 0.0032565 0.0032565 "trench" 2.7836506622302
"1200" 2e+07 20 1024 19532 0.0032565 0.0032565 "trench" 2.99864396798014
"1201" 2e+07 20 128 156250 0.0032565 0.0032565 "trench" 2.91408649947138
"1202" 2e+07 20 16 1250000 0.0032565 0.0032565 "trench" 2.93990871332245
"1203" 2e+07 20 1 2e+07 0.0032565 0.0032565 "trench" 2.9463713530267
"1204" 2e+07 20 256 78125 0.0032565 0.0032565 "trench" 2.93027879658225
"1205" 2e+07 20 2 1e+07 0.0032565 0.0032565 "trench" 2.94616298849969
"1206" 2e+07 20 32 625000 0.0032565 0.0032565 "trench" 2.94472729963309
"1207" 2e+07 20 4 5e+06 0.0032565 0.0032565 "trench" 2.94266231534172
"1208" 2e+07 20 512 39063 0.0032565 0.0032565 "trench" 2.91905833682414
"1209" 2e+07 20 64 312500 0.0032565 0.0032565 "trench" 2.94124587286458
"1210" 2e+07 20 8 2500000 0.0032565 0.0032565 "trench" 2.93937102483039
"1211" 2e+07 30 1024 19532 0.0032565 0.0032565 "trench" 2.92330369288839
"1212" 2e+07 30 128 156250 0.0032565 0.0032565 "trench" 2.86535032210284
"1213" 2e+07 30 16 1250000 0.0032565 0.0032565 "trench" 2.87654468742379
"1214" 2e+07 30 1 2e+07 0.0032565 0.0032565 "trench" 2.87721240663035
"1215" 2e+07 30 256 78125 0.0032565 0.0032565 "trench" 2.85444891075583
"1216" 2e+07 30 2 1e+07 0.0032565 0.0032565 "trench" 2.87684870509987
"1217" 2e+07 30 32 625000 0.0032565 0.0032565 "trench" 2.87221733486448
"1218" 2e+07 30 4 5e+06 0.0032565 0.0032565 "trench" 2.87642299214767
"1219" 2e+07 30 512 39063 0.0032565 0.0032565 "trench" 2.80770486006408
"1220" 2e+07 30 64 312500 0.0032565 0.0032565 "trench" 2.8737000944614
"1221" 2e+07 30 8 2500000 0.0032565 0.0032565 "trench" 2.87531508200385
"1222" 2e+07 40 1024 19532 0.0032565 0.0032565 "trench" 2.93287366853843
"1223" 2e+07 40 128 156250 0.0032565 0.0032565 "trench" 2.96441333523999
"1224" 2e+07 40 16 1250000 0.0032565 0.0032565 "trench" 2.97118277168555
"1225" 2e+07 40 1 2e+07 0.0032565 0.0032565 "trench" 2.96166163143975
"1226" 2e+07 40 256 78125 0.0032565 0.0032565 "trench" 2.96785238887711
"1227" 2e+07 40 2 1e+07 0.0032565 0.0032565 "trench" 2.96085403885327
"1228" 2e+07 40 32 625000 0.0032565 0.0032565 "trench" 2.97730204521974
"1229" 2e+07 40 4 5e+06 0.0032565 0.0032565 "trench" 2.96353011852061
"1230" 2e+07 40 512 39063 0.0032565 0.0032565 "trench" 2.92142967935441
"1231" 2e+07 40 64 312500 0.0032565 0.0032565 "trench" 2.97804528641222
"1232" 2e+07 40 8 2500000 0.0032565 0.0032565 "trench" 2.96589548216879
"1233" 5e+06 10 1024 4883 0.013026 0.013026 "trench" 2.18642766666568
"1234" 5e+06 10 128 39063 0.013026 0.013026 "trench" 2.18642766666568
"1235" 5e+06 10 16 312500 0.013026 0.013026 "trench" 2.18642766666568
"1236" 5e+06 10 1 5e+06 0.013026 0.013026 "trench" 2.18642766666568
"1237" 5e+06 10 256 19532 0.013026 0.013026 "trench" 2.18642766666568
"1238" 5e+06 10 2 2500000 0.013026 0.013026 "trench" 2.18642766666568
"1239" 5e+06 10 32 156250 0.013026 0.013026 "trench" 2.18642766666568
"1240" 5e+06 10 4 1250000 0.013026 0.013026 "trench" 2.18642766666568
"1241" 5e+06 10 512 9766 0.013026 0.013026 "trench" 2.18642766666568
"1242" 5e+06 10 64 78125 0.013026 0.013026 "trench" 2.18642766666568
"1243" 5e+06 10 8 625000 0.013026 0.013026 "trench" 2.18642766666568
"1244" 5e+06 20 1024 4883 0.013026 0.013026 "trench" 2.18642766666568
"1245" 5e+06 20 128 39063 0.013026 0.013026 "trench" 2.18642766666568
"1246" 5e+06 20 16 312500 0.013026 0.013026 "trench" 2.18642766666568
"1247" 5e+06 20 1 5e+06 0.013026 0.013026 "trench" 2.18642766666568
"1248" 5e+06 20 256 19532 0.013026 0.013026 "trench" 2.18642766666568
"1249" 5e+06 20 2 2500000 0.013026 0.013026 "trench" 2.18642766666568
"1250" 5e+06 20 32 156250 0.013026 0.013026 "trench" 2.18642766666568
"1251" 5e+06 20 4 1250000 0.013026 0.013026 "trench" 2.18642766666568
"1252" 5e+06 20 512 9766 0.013026 0.013026 "trench" 2.18642766666568
"1253" 5e+06 20 64 78125 0.013026 0.013026 "trench" 2.18642766666568
"1254" 5e+06 20 8 625000 0.013026 0.013026 "trench" 2.18642766666568
"1255" 5e+06 30 1024 4883 0.013026 0.013026 "trench" 3.10338223725882
"1256" 5e+06 30 128 39063 0.013026 0.013026 "trench" 3.01399015561387
"1257" 5e+06 30 16 312500 0.013026 0.013026 "trench" 2.94166183290575
"1258" 5e+06 30 1 5e+06 0.013026 0.013026 "trench" 2.93443904122394
"1259" 5e+06 30 256 19532 0.013026 0.013026 "trench" 3.03801528480203
"1260" 5e+06 30 2 2500000 0.013026 0.013026 "trench" 2.93621275600699
"1261" 5e+06 30 32 156250 0.013026 0.013026 "trench" 2.94809366819874
"1262" 5e+06 30 4 1250000 0.013026 0.013026 "trench" 2.94041563384216
"1263" 5e+06 30 512 9766 0.013026 0.013026 "trench" 3.04818998745642
"1264" 5e+06 30 64 78125 0.013026 0.013026 "trench" 2.96738886615935
"1265" 5e+06 30 8 625000 0.013026 0.013026 "trench" 2.94249560824626
"1266" 5e+06 40 1024 4883 0.013026 0.013026 "trench" 2.83357745804554
"1267" 5e+06 40 128 39063 0.013026 0.013026 "trench" 2.73234804314757
"1268" 5e+06 40 16 312500 0.013026 0.013026 "trench" 2.84820843362894
"1269" 5e+06 40 1 5e+06 0.013026 0.013026 "trench" 2.85863956874152
"1270" 5e+06 40 256 19532 0.013026 0.013026 "trench" 2.85876416516475
"1271" 5e+06 40 2 2500000 0.013026 0.013026 "trench" 2.7759345876076
"1272" 5e+06 40 32 156250 0.013026 0.013026 "trench" 2.87066403054567
"1273" 5e+06 40 4 1250000 0.013026 0.013026 "trench" 2.8641494426019
"1274" 5e+06 40 512 9766 0.013026 0.013026 "trench" 2.79324643390613
"1275" 5e+06 40 64 78125 0.013026 0.013026 "trench" 2.8043104609558
"1276" 5e+06 40 8 625000 0.013026 0.013026 "trench" 2.79204055400574
"1277" 5e+05 10 1024 489 0.13026 0.13026 "trench" 2.18642766666568
"1278" 5e+05 10 128 3907 0.13026 0.13026 "trench" 2.18642766666568
"1279" 5e+05 10 16 31250 0.13026 0.13026 "trench" 2.18642766666568
"1280" 5e+05 10 1 5e+05 0.13026 0.13026 "trench" 2.18642766666568
"1281" 5e+05 10 256 1954 0.13026 0.13026 "trench" 2.18642766666568
"1282" 5e+05 10 2 250000 0.13026 0.13026 "trench" 2.18642766666568
"1283" 5e+05 10 32 15625 0.13026 0.13026 "trench" 2.18642766666568
"1284" 5e+05 10 4 125000 0.13026 0.13026 "trench" 2.18642766666568
"1285" 5e+05 10 512 977 0.13026 0.13026 "trench" 2.18642766666568
"1286" 5e+05 10 64 7813 0.13026 0.13026 "trench" 2.18642766666568
"1287" 5e+05 10 8 62500 0.13026 0.13026 "trench" 2.18642766666568
"1288" 5e+05 20 1024 489 0.13026 0.13026 "trench" 2.18642766666568
"1289" 5e+05 20 128 3907 0.13026 0.13026 "trench" 2.18642766666568
"1290" 5e+05 20 16 31250 0.13026 0.13026 "trench" 2.18642766666568
"1291" 5e+05 20 1 5e+05 0.13026 0.13026 "trench" 2.18642766666568
"1292" 5e+05 20 256 1954 0.13026 0.13026 "trench" 2.18642766666568
"1293" 5e+05 20 2 250000 0.13026 0.13026 "trench" 2.18642766666568
"1294" 5e+05 20 32 15625 0.13026 0.13026 "trench" 2.18642766666568
"1295" 5e+05 20 4 125000 0.13026 0.13026 "trench" 2.18642766666568
"1296" 5e+05 20 512 977 0.13026 0.13026 "trench" 2.18642766666568
"1297" 5e+05 20 64 7813 0.13026 0.13026 "trench" 2.18642766666568
"1298" 5e+05 20 8 62500 0.13026 0.13026 "trench" 2.18642766666568
